user,created_at,location,coordinates,tweet_text
midiario,2016-06-02 0:13,,,Al menos ocho semanas de sexo seguro o abstinencia para evitar el Zika https://t.co/oZo72ouJCB #Venezuela
,,,,
emmie_babexo,2016-06-02 0:13,,,RT @ABC7Chicago: New info baby born to the mother with Zika infection\xe2\x80\xa6 https://t.co/5jQLmOfp6K Hackensack University Medical Center https:/\xe2\x80\xa6
,,,,
postonpolitics,2016-06-02 0:13,Tallahassee,,Scott on Zika: \xe2\x80\x98Florida needs action from the federal government now\xe2\x80\x99 https://t.co/3IJi7kiiwS
,,,,
riquiapaza,2016-06-02 0:13,,,RT @CNPq_Oficial: Governo federal disponibiliza R$ 65 milh\xc3\xb5es para pesquisas sobre Zika e controle do Aedes - https://t.co/fFj3O1t3Vu https\xe2\x80\xa6
,,,,
roldancd,2016-06-02 0:13,,,RT @AgenciaTelam: Omar Sued: \xe2\x80\x9cAumentaron los casos de zika en Argentina\xe2\x80\x9d https://t.co/dbgJFWNKlD https://t.co/MT6rAsR54K
,,,,
Alo_Ciudadano,2016-06-02 0:13,,,Al menos ocho semanas de sexo seguro o abstinencia para evitar el Zika https://t.co/MAX4oOZbz5 #Venezuela
,,,,
heypah,2016-06-02 0:13,,,Come\xc3\xa7ou a zika no Cartola
,,,,
AloCiudadano,2016-06-02 0:13,,,Al menos ocho semanas de sexo seguro o abstinencia para evitar el Zika https://t.co/JZEZke4C08 #Venezuela
,,,,
matheus_del,2016-06-02 0:13,"Vit\xc3\xb3ria, Brasil",,RT @Mancuello_CRF: Come\xc3\xa7ou a zika do cartola \xf0\x9f\x98\x82
,,,,
MarcioChagasBJJ,2016-06-02 0:13,ilha da rainha da morte,,RT @Mancuello_CRF: Come\xc3\xa7ou a zika do cartola \xf0\x9f\x98\x82
,,,,
deyvid_crf,2016-06-02 0:13,"Rio de Janeiro, RR",,RT @Mancuello_CRF: Come\xc3\xa7ou a zika do cartola \xf0\x9f\x98\x82
,,,,
zikavirusmap,2016-06-02 0:13,Worldwide,,@missouriwolfman @LuisMGuerra1 @RealSportsHBO we have a paypal donate button on our website to help track zika virus https://t.co/jluQcWu8cG
,,,,
SharonCerra,2016-06-02 0:13,New England,,RT @ABC7Chicago: New info baby born to the mother with Zika infection\xe2\x80\xa6 https://t.co/5jQLmOfp6K Hackensack University Medical Center https:/\xe2\x80\xa6
,,,,
roxyloveslucy,2016-06-02 0:13,Indiana,,@KyleWRowley @Love_Chihuahua . One word for @PGATOUR Mexico: #Zika
,,,,
get_lipstick,2016-06-02 0:13,,,"8 nonsticky, nonsmelly bug sprays, because the Zika scare is real: https://t.co/piFOPAJaZA https://t.co/tYcqC21rmj"
,,,,
ferpo32,2016-06-02 0:13,,,RT @AgenciaTelam: Omar Sued: \xe2\x80\x9cAumentaron los casos de zika en Argentina\xe2\x80\x9d https://t.co/dbgJFWNKlD https://t.co/MT6rAsR54K
,,,,
TedTeddymann,2016-06-02 0:13,,,That reverse-Zika condition ain't nothin' to fuk wit - it makes your head grow to the size of @MIKEBOCCHETTI 's head @artiequitter
,,,,
wdfree5,2016-06-02 0:13,West Tennessee USA,,RT @_Mr_Merrick: Seriously. I had a training yesterday with a senior guy from the Agriculture commission here. He said they're worried abou\xe2\x80\xa6
,,,,
ManuelIDK,2016-06-02 0:13,Miami [Estados Unidos],,El Diario NY Aumenta alerta por Zika tras nacimiento de beb\xc3\xa9 enfermo en NJ El Diario NY Aumenta alerta por Zika\xe2\x80\xa6 https://t.co/OhuhMGir8X
,,,,
Yasmii_Naa,2016-06-02 0:13,,,Peut on avoir le zika 2 fois ??
,,,,
rogerio_jaf,2016-06-02 0:13,,,RT @Estadao: Nasce nos EUA 1\xc2\xba beb\xc3\xaa com microcefalia associada ao zika https://t.co/KuL5oJ6czb
,,,,
acardnal,2016-06-02 0:13,Cheese Country-TradCath,,@HouseGOP @SenRonJohnson @SpeakerRyan @cdc The GOP will be blamed for these USA Zika related birth defects in November elections!
,,,,
sqnmateuus,2016-06-02 0:12,14\xe2\x80\xa211\xe2\x80\xa215 @ca_kruger \xe2\x9d\xa4\xef\xb8\x8f,,"RT @GrupoCostaGold: ""DAMASSA \xc3\xa9 fuma\xc3\xa7a, \xc3\xa9 uma ra\xc3\xa7a, \xc3\xa9 uma praga,\n\xc3\x89 o enxame \xc3\xa9 a zika, porra!"" https://t.co/4ut4H2Wmwl"
,,,,
WaverlyDarb,2016-06-02 0:12,Abu Dhabi,,Zika Q&amp;A: Congress struggles to reach deal on funding fight against virus https://t.co/XpheW4W9DC
,,,,
WaverlyDarb,2016-06-02 0:12,Abu Dhabi,,The latest on Zika and the Olympics https://t.co/nVdlqTZ3mp
,,,,
StephanieDOrtiz,2016-06-02 0:12,"Teaneck, NJ",,Zika is NOT sexually transmitted! It is a virus that you get from the Aedes species MOSQUITO !!!
,,,,
OldSouthernDem,2016-06-02 0:12,,,RT @thinkprogress: 2 million U.S. pregnant women could be at risk of Zika. Congress is twiddling its thumbs. https://t.co/iZH3n1egc5 https:\xe2\x80\xa6
,,,,
Mrjake08,2016-06-02 0:12,"Lodi, CA",,RT @hrkbenowen: The 2016 Olympics will be in Rio. As scheduled. Now just hope for the best. https://t.co/xxHIwsQz6d via @USATODAY
,,,,
Mancuello_CRF,2016-06-02 0:12,Brasil,,Come\xc3\xa7ou a zika do cartola \xf0\x9f\x98\x82
,,,,
bfr_leoRx,2016-06-02 0:12,"Del Castilho, Rio de Janeiro",,@_Biscoitinho_13 t\xc3\xa1 com com zika? Ksjnxkanx
,,,,
IanJHerrera,2016-06-02 0:12,Argentina,,RT @AgenciaTelam: Omar Sued: \xe2\x80\x9cAumentaron los casos de zika en Argentina\xe2\x80\x9d https://t.co/dbgJFWNKlD https://t.co/MT6rAsR54K
,,,,
anaccramos,2016-06-02 0:12,55019,,RT @guicoletti: Parabeeeeens zika virus \xe2\x9d\xa4\xef\xb8\x8f\xe2\x9d\xa4\xef\xb8\x8f\xe2\x9d\xa4\xef\xb8\x8f https://t.co/ypNBPFLuBo
,,,,
NewsInnOfficial,2016-06-02 0:12,,,Zika in the US: How Doctors Help Infants With Microcephaly #Female #Mother #Reported https://t.co/yg6Rrljmvv https://t.co/5jLQL7b3zp
,,,,
Elsa2nd,2016-06-02 0:12,,,Girl With Zika Virus Is Born at a New Jersey Hospital https://t.co/27jkfRv2bW
,,,,
WomenWorldNews1,2016-06-02 0:12,"New Jersey, USA",,"#Pregnancy #Pregnant Zika virus, pregnancy risks raised in D\xc3\xa1il row on abortion: The implicatio... https://t.co/8eeKJiYBba #WomensHealth"
,,,,
KABAR69,2016-06-02 0:12,Indonesia,,WHO Imbau Pasangan Idap Zika Tidak Berhubungan Seks - https://t.co/EChiDH6VIy https://t.co/bNrqhjSdWj
,,,,
SBAbdalla,2016-06-02 0:12,"Bauru, Brasil",,@Iuri_GS pouco zika esse som q isso
,,,,
AtlPartyCrasher,2016-06-02 0:12,"Atlanta, GA",,RT @CDCgov: Living in an area with #Zika? Watch this video &amp; learn steps to prevent the spread of #Zika. https://t.co/ESWFd4mxSZ
,,,,
Tao_comico,2016-06-02 0:12,,,Sai Zika
,,,,
Andersonn_,2016-06-02 0:12,,,@Estadao at\xc3\xa9 quando esse tipo de imagem pra ilustrar o assunto Zika?
,,,,
MRIGlobalHCOps,2016-06-02 0:12,,,CMS says states can fight Zika with Medicaid funds - States will be allowed to use Medicaid funding to fight th... https://t.co/0LgLCHpnYp
,,,,
deportesECG,2016-06-02 0:12,Santiago | Galicia | Espa\xc3\xb1a,,"\xc2\x93Con lo que ha costado llegar a R\xc3\xado, lo del zika ni lo pensamos\xc2\x94:   \n\n https://t.co/6MuL0BOgAK"
,,,,
BreakingNewss3,2016-06-02 0:12,,,Baby born in U.S. to mother infected with Zika has birth defects https://t.co/hk7TsC6Kb4 #breakingnews
,,,,
LasVegasNvBlog,2016-06-02 0:12,,,Tigers closer Francisco Rodriguez says he contracted Zika\xc2\xa0virus https://t.co/SJRnaJ8699
,,,,
Donduda,2016-06-02 0:12,moon,,"RT @USATODAYsports: The 2016 Olympics will be in Rio. Now just hope for the best, @cbrennansports writes: https://t.co/sc1JqZmSm3 https://t\xe2\x80\xa6"
,,,,
Greg_0_,2016-06-02 0:12,Northeast ,,RT @BayShoreIsHome: I'm now convinced Geraldo's mustache is the cause of the Zika Virus. #oreillyfactor
,,,,
EspeGo2015,2016-06-02 0:12,,,#EEUU: Nace el primer beb\xc3\xa9 con microcefalia por #zika --&gt; https://t.co/iwVTMsLKLj
,,,,
EsVerdadYoLoVi,2016-06-02 0:12,Rionegro - Colombia,,#EEUU: Nace el primer beb\xc3\xa9 con microcefalia por #zika --&gt; https://t.co/XbeHXw1Wzo  RevistaSemana
,,,,
bracketsreport,2016-06-02 0:12,,,Baby born in U.S. to mother infected with Zika has birth defects https://t.co/XP8LS7nYBI from #latimes #tns
,,,,
bracketsreport,2016-06-02 0:12,,,Baby born in U.S. to mother infected with Zika has birth defects https://t.co/VEycM6A4gZ from #latimes #tns
,,,,
KellyWhiteside,2016-06-02 0:12,"Montclair, NJ",,"RT @cbrennansports: Int'l Olympic Committee has no plans to postpone, cancel or move troubled Rio Games. My @USATODAYsports column: https:/\xe2\x80\xa6"
,,,,
jt_infecto,2016-06-02 0:12,"Instituto de Med Tropical, UCV",,"Zika,  reportado primer caso aut\xc3\xb3ctono en Texas, EEUU: https://t.co/4fguVHMET7"
,,,,
BeWorldAware,2016-06-02 0:12,"Boulder, CO",,"#Zika prevention guidance, #cdc #mosquitocontrol steps you can take! #beworldaware #TellTwitterSMB https://t.co/yVlIaC26EE"
,,,,
OvacionVE,2016-06-02 0:12,Venezuela,,"#JJOO | Presidente CON espa\xc3\xb1ol: ""Hay m\xc3\xa1s inquietud con la seguridad que con el zika"" | https://t.co/JtQAF1MHM0 | https://t.co/BAkA4r6wc5"
,,,,
health_news11,2016-06-02 0:12,United States,,McIlroy's Olympic fears over Zika ease.. Related Articles: https://t.co/XJFhssksMH https://t.co/KRKh5Zk99C
,,,,
avoiceforchoice,2016-06-02 0:12,,,#Microcephaly Cases in Brazil Vastly Overestimated #vaccines #Zika \nhttps://t.co/CAOH2PHH0h
,,,,
jaquealamini,2016-06-02 0:12,,,to mt zika
,,,,
AuAskmeanything,2016-06-02 0:12,"Canberra, Australian Capital Territory",,RT @SBSNews: US baby born to Zika-infected mother has birth defect\nhttps://t.co/ayRQ9RFsQQ https://t.co/mlde81wH7z
,,,,
DarkHudson25,2016-06-02 0:11,Morumbi,,"Hoje nois ganha com gol do Kardec, vamo v\xc3\xaa se zika."
,,,,
alejand99517611,2016-06-02 0:11,,,RT @AgenciaTelam: Omar Sued: \xe2\x80\x9cAumentaron los casos de zika en Argentina\xe2\x80\x9d https://t.co/dbgJFWNKlD https://t.co/MT6rAsR54K
,,,,
YunggMedusaa,2016-06-02 0:11,Venus ,,RT @ajplus: First case of a baby born with microcephaly from Zika in continental U.S.\n\nA look at the virus: https://t.co/8Cez0ELtD3
,,,,
Bleu_8,2016-06-02 0:11,,,@N_o_L @primerahora espero que a nadie se le ocurra llevar Zika a Corea del Norte...
,,,,
MyGood_Health1,2016-06-02 0:11,United States,,#zika Henry L Niman PhD:
,,,,
JPPaluzzi,2016-06-02 0:11,,,RT @SmithsonianMag: Scientists are grooming an unlikely ally in the fight against mosquitoes and the deadly diseases they carry. https://t.\xe2\x80\xa6
,,,,
davidrueda30,2016-06-02 0:11,"Bogot\xc3\xa1, Colombia",,RT @AgenciaTelam: Omar Sued: \xe2\x80\x9cAumentaron los casos de zika en Argentina\xe2\x80\x9d https://t.co/dbgJFWNKlD https://t.co/MT6rAsR54K
,,,,
kataleikat,2016-06-02 0:11,,,RT @ajplus: First case of a baby born with microcephaly from Zika in continental U.S.\n\nA look at the virus: https://t.co/8Cez0ELtD3
,,,,
DarkTwistedMeow,2016-06-02 0:11,,,"I finished the ZIKA zombie apocalypse story. I hope the wife accepts her spouse is genderqueer, in spite of everything."
,,,,
JorgeDa62505513,2016-06-02 0:11,,,RT @AgenciaTelam: Omar Sued: \xe2\x80\x9cAumentaron los casos de zika en Argentina\xe2\x80\x9d https://t.co/dbgJFWNKlD https://t.co/MT6rAsR54K
,,,,
Pachecohumbert,2016-06-02 0:11,en resistencia,,Francisco Rodr\xc3\xadguez dice que tuvo zika en Venezuela https://t.co/CSdZImvsg7
,,,,
Carlanun,2016-06-02 0:11, San Isidro (BUE),,RT @AgenciaTelam: Omar Sued: \xe2\x80\x9cAumentaron los casos de zika en Argentina\xe2\x80\x9d https://t.co/dbgJFWNKlD https://t.co/MT6rAsR54K
,,,,
FILIZSINAN,2016-06-02 0:11,,,RT @ABC7Chicago: New info baby born to the mother with Zika infection\xe2\x80\xa6 https://t.co/5jQLmOfp6K Hackensack University Medical Center https:/\xe2\x80\xa6
,,,,
MediOfficeEC,2016-06-02 0:11,Ecuador,,RT @la_patilla: OMS pide a aplazar seis meses embarazo si el hombre tuvo s\xc3\xadntomas de zika\nhttps://t.co/9AuQ1qz3xN
,,,,
jmaagalhaes,2016-06-02 0:11,"S\xc3\xa3o Paulo, Brasil",,RT @Estadao: Nasce nos EUA 1\xc2\xba beb\xc3\xaa com microcefalia associada ao zika https://t.co/KuL5oJ6czb
,,,,
normancesr,2016-06-02 0:11,La Tierra del Demiurgo.,,RT @800Noticias: SALUD | Siete mujeres con Zika en Bolivia dieron a luz sin complicaciones https://t.co/mU000MhKrQ https://t.co/9PQK28WwKO
,,,,
hrkbenowen,2016-06-02 0:11,"Read HRK on Kindle, 268 pages ",,The 2016 Olympics will be in Rio. As scheduled. Now just hope for the best. https://t.co/xxHIwsQz6d via @USATODAY
,,,,
PlanSource,2016-06-02 0:11,USA,,CMS says states can fight Zika with Medicaid funds - States will be allowed to use Medicaid funding to fight th... https://t.co/pdqIEqS6zE
,,,,
AgenciaTelam,2016-06-02 0:11,Argentina,,Omar Sued: \xe2\x80\x9cAumentaron los casos de zika en Argentina\xe2\x80\x9d https://t.co/dbgJFWNKlD https://t.co/MT6rAsR54K
,,,,
OttawaStare,2016-06-02 0:11,Ottawa ~ Our Nation's Business,,RT @newswatchcanada: Detroit:\nTigers' closer says contracted Zika in Venezuela; cautions Olympic athletes to consider not going to Rio\n\nhtt\xe2\x80\xa6
,,,,
_Sdleif,2016-06-02 0:11,,,RT @ajplus: First case of a baby born with microcephaly from Zika in continental U.S.\n\nA look at the virus: https://t.co/8Cez0ELtD3
,,,,
NSMNewsTicker,2016-06-02 0:11,,,Doctors Chose C-Section for N.J. Baby With Zika Defects (MSNBC) https://t.co/3PcY1ojOuW (1711 GMT)
,,,,
naomimranda,2016-06-02 0:11,NJ,,RT @ajplus: First case of a baby born with microcephaly from Zika in continental U.S.\n\nA look at the virus: https://t.co/8Cez0ELtD3
,,,,
Danny17512927,2016-06-02 0:11,"Morumbi, S\xc3\xa3o Paulo",,@juliococielo #canalharesponde desafio voc\xc3\xaa a beber 3 chots de tequila e levar um tiro de airsoft da V\xc3\xb3 Zika
,,,,
wesleyeuclidesd,2016-06-02 0:11,,,Projota e zika demais!!!
,,,,
800Noticias,2016-06-02 0:11,"Caracas, Venezuela. ",,SALUD | Siete mujeres con Zika en Bolivia dieron a luz sin complicaciones https://t.co/mU000MhKrQ https://t.co/9PQK28WwKO
,,,,
IvoneyMoB,2016-06-02 0:11,,,RT @ABC: What we know about the baby born with microcephaly in the U.S. to Zika-infected mother: https://t.co/tGNl5IhnI0 https://t.co/lHE9T\xe2\x80\xa6
,,,,
ralfkagonzalez,2016-06-02 0:11,"san frasnscio,calf",,@areasonedvoice @realDonaldTrump @nypost \nZika zika zika \nWANGUS! https://t.co/H1QhMFTH2G
,,,,
IbiAustRod,2016-06-02 0:10,,,RT @AP_Noticias: Nace ni\xc3\xb1a con microcefalia en New Jersey de madre hondure\xc3\xb1a con zika \nhttps://t.co/yuYyKP8M5V
,,,,
BayShoreIsHome,2016-06-02 0:10,,,I'm now convinced Geraldo's mustache is the cause of the Zika Virus. #oreillyfactor
,,,,
ApplythePeppa,2016-06-02 0:10,YAAD.,,RT @JamaicaGleaner: 15 Zika cases confirmed - https://t.co/lGql7ALUQd
,,,,
x_VintageBesos,2016-06-02 0:10,The Stars,,RT @ajplus: First case of a baby born with microcephaly from Zika in continental U.S.\n\nA look at the virus: https://t.co/8Cez0ELtD3
,,,,
DrHubaEvaluator,2016-06-02 0:10,919USA  www brain mindmap tv,,Kaiser: Viewpoints: Congress\xe2\x80\x99 Dithering On Zika; Fixing Medicare Drug Spending; Doctor Pay https://t.co/ZYIrGsdFbR
,,,,
FredChristian10,2016-06-02 0:10,South Florida,,"RT @CDCgov: #Zika can be scary, but you can take steps to protect yourself, your family, &amp; your community from Zika. https://t.co/iix0sQaEzX"
,,,,
elkequedejoe,2016-06-02 0:10,"alicante,espa\xc3\xb1a.",,RT @ecd_: El Zika pone en peligro la celebraci\xc3\xb3n de las Olimpiadas https://t.co/nJ2mD0fewc https://t.co/jNggTLgESq
,,,,
elfountains,2016-06-02 0:10,,,"@ABC so now allowing illegals to enter and give birth to their Zika anchor babies is happening? We don't need that here!  Sad, but no."
,,,,
FredChristian10,2016-06-02 0:10,South Florida,,RT @CDCgov: A1. Zika is spread by the same mosquitoes that spread chikungunya and dengue. #CombatZika
,,,,
RuthBur83673635,2016-06-02 0:10,"Mississauga, Ontario",,RT @FrankFerragine: Student discovers common tropical foliage plant may be the key to cutting down mosquito's carrying the Zika virus? http\xe2\x80\xa6
,,,,
ImmortalCritic,2016-06-02 0:10,"Liguanea, Jamaica",,RT @Nationwideradio: @ChrisTufton says preparations are in high gear should the Zika-related condition; Microcephaly affect Jamaica https:/\xe2\x80\xa6
,,,,
AyuKasinah,2016-06-02 0:10,bogor,,A girl born in N.J. is the first baby born in the continental U.S. with Zika-related birth defectshttps://amp... https://t.co/JQIuUBNFJK
,,,,
KDimarta,2016-06-02 0:10,bogor,,A girl born in N.J. is the first baby born in the continental U.S. with Zika-related birth defectshttps://amp... https://t.co/8gxEeY7iRJ
,,,,
hniman,2016-06-02 0:10,"Pittsburgh, PA USA",,Quebec Canada #Zika Cases Increase To 20 #microcephaly https://t.co/OEUy3X5FOQ
,,,,
BeWorldAware,2016-06-02 0:10,"Boulder, CO",,"#Zika prevention guidance, #cdc #mosquitocontrol steps you can take! Long sleeves, window&amp; door screens!#beworldaware #TellTwitterSMB"
,,,,
angelinaSgomes,2016-06-02 0:10,Brazil,,RT @Nominuto: OMS recomenda sexo seguro por oito semanas ap\xc3\xb3s visita a \xc3\xa1rea com Zika https://t.co/JgAeeTH8au
,,,,
musrimahtun,2016-06-02 0:10,bogor,,A girl born in N.J. is the first baby born in the continental U.S. with Zika-related birth defectshttps://amp... https://t.co/k3R6Tn1wTV
,,,,
rodialulhak,2016-06-02 0:10,bogor,,A girl born in N.J. is the first baby born in the continental U.S. with Zika-related birth defectshttps://amp... https://t.co/yMcSG2X1mf
,,,,
guicoletti,2016-06-02 0:10,,,Parabeeeeens zika virus \xe2\x9d\xa4\xef\xb8\x8f\xe2\x9d\xa4\xef\xb8\x8f\xe2\x9d\xa4\xef\xb8\x8f https://t.co/ypNBPFLuBo
,,,,
diditbagus123,2016-06-02 0:10,bogor,,A girl born in N.J. is the first baby born in the continental U.S. with Zika-related birth defectshttps://amp... https://t.co/sp5xDVvhZU
,,,,
OmarGimenez51,2016-06-02 0:10,"Barquisimeto, Lara, Venezuela",,RT @SInow: Tigers pitcher Francisco Rodriguez says he contracted the Zika virus this off-season https://t.co/ubBFVVRMGK https://t.co/W5roGK\xe2\x80\xa6
,,,,
MPestControlRD,2016-06-02 0:10,,,"RT @SaludPublicaRD: Dir. gesti\xc3\xb3n de salud de la poblaci\xc3\xb3n informa que a la semana epidemiol\xc3\xb3gica 19 se registran 2,987 casos de #Zika inclu\xe2\x80\xa6"
,,,,
ASAMorg,2016-06-02 0:10,"Chevy Chase, MD",,"""Give us the funding we need to fight public health challenges like Zika and the #OpioidEpidemic"" - @POTUS message to Congress from #Elkhart"
,,,,
markonahsinah,2016-06-02 0:10,bogor,,A girl born in N.J. is the first baby born in the continental U.S. with Zika-related birth defectshttps://amp... https://t.co/IRA4cZ0oLE
,,,,
setislady,2016-06-02 0:10,Sunny Florida ,,RT @MattMurph24: Republicans are the only ones who REFUSED to pass the funding for the Zika virus that POTUS requested. They control Congre\xe2\x80\xa6
,,,,
socializard,2016-06-02 0:10,,,"RT @sun_fiji: No Chikungunya, Zika In North | Fiji Sun | https://t.co/26FEpHBTtO"
,,,,
hayuramdani,2016-06-02 0:10,bogor,,A girl born in N.J. is the first baby born in the continental U.S. with Zika-related birth defectshttps://amp... https://t.co/rpO35Oh7pb
,,,,
CintaSabela,2016-06-02 0:10,bogor,,A girl born in N.J. is the first baby born in the continental U.S. with Zika-related birth defectshttps://amp... https://t.co/aFPOCVE3nX
,,,,
hartonoyuna,2016-06-02 0:10,bogor,,A girl born in N.J. is the first baby born in the continental U.S. with Zika-related birth defectshttps://amp... https://t.co/INrPLiyK9b
,,,,
garduhalim,2016-06-02 0:10,DKI JAKARTA,,A girl born in N.J. is the first baby born in the continental U.S. with Zika-related birth defectshttps://amp... https://t.co/ShKgYeAQvO
,,,,
fansMARI7,2016-06-02 0:10,DKI JAKARTA,,A girl born in N.J. is the first baby born in the continental U.S. with Zika-related birth defectshttps://amp... https://t.co/F0Oypvfy0B
,,,,
nickness2412,2016-06-02 0:10,"Tucson, AZ",,RT @NWJJay: Zika is soon to become a real problem for Americans. https://t.co/dKLihy3EDW
,,,,
MARIke7th,2016-06-02 0:10,DKI JAKARTA,,A girl born in N.J. is the first baby born in the continental U.S. with Zika-related birth defectshttps://amp... https://t.co/iB84XVcjaD
,,,,
cucu3risma,2016-06-02 0:10,DKI JAKARTA,,A girl born in N.J. is the first baby born in the continental U.S. with Zika-related birth defectshttps://amp... https://t.co/SmhU0r3XI2
,,,,
cintia2arum,2016-06-02 0:10,DKI JAKARTA,,A girl born in N.J. is the first baby born in the continental U.S. with Zika-related birth defectshttps://amp... https://t.co/Lpf2H0NNUD
,,,,
cinta3lestari,2016-06-02 0:10,DKI JAKARTA,,A girl born in N.J. is the first baby born in the continental U.S. with Zika-related birth defectshttps://amp... https://t.co/QawyoNEhcn
,,,,
_Mr_Merrick,2016-06-02 0:10,Floriduh,,Seriously. I had a training yesterday with a senior guy from the Agriculture commission here. He said they're worried about the Zika.
,,,,
SLOPublicHealth,2016-06-02 0:10,"San Luis Obispo, CA",,"Health &amp; Travel Advisory: Zika, Chikungunya, and Dengue in Latin America and the Caribbean. https://t.co/2rw8SI8GqC https://t.co/RXKhQeLivl"
,,,,
ZamoraRosila,2016-06-02 0:10,,,"RT @800Noticias: Francisco ""Kid"" Rodr\xc3\xadguez releva que tuvo zika durante sus vacaciones en Venezuela https://t.co/KKEhxVybKw https://t.co/eK\xe2\x80\xa6"
,,,,
acardnal,2016-06-02 0:09,Cheese Country-TradCath,,@HouseGOP @SenRonJohnson @SpeakerRyan Give the @CDC the $1.9B they say they need to fight birth defects from Zika! https://t.co/Mqghz3XhY1
,,,,
justinyourmind,2016-06-02 0:09,Chicago,,"I literally don't know what's music or a degenerative disease.\n\nFlume, Zika, Odessa, etc."
,,,,
sun_fiji,2016-06-02 0:09,Fiji Islands,,"No Chikungunya, Zika In North | Fiji Sun | https://t.co/26FEpHBTtO"
,,,,
samwollner,2016-06-02 0:09,New York City,,Francisco Rodriguez Details Effects Of Zika Virus https://t.co/LWBJQdOUTq
,,,,
ofertazos,2016-06-02 0:09,Venezuela,,Al menos ocho semanas de sexo seguro o abstinencia para evitar el Zika - Noticias24 https://t.co/0K1qu1l74k
,,,,
Sdiuord,2016-06-02 0:09,Australia,,RT @ABC_NewsRadio: Listen in 30 seconds: WHO issues new guidelines on #Zika for #RioOlympics https://t.co/nd79AjQWTe Full interview https:/\xe2\x80\xa6
,,,,
ProMotoringNews,2016-06-02 0:09,International,,Travel question of the day: Simon Calder on the Rio Olympics https://t.co/RzYtQqtlcl | https://t.co/RUiTRecWWj https://t.co/prMyP2LZgA
,,,,
Jennifergerald3,2016-06-02 0:09,BOGOTA ,,"RT @ElMakiaDice: PRIMER PERIODO:\n\xe2\x80\x94Resu\xc3\xa9lvanme esta sopita de letras.\n\xe2\x80\x94Bueno profe.\n\nRESTO DEL A\xc3\x91O:\n\xe2\x80\x94Me encuentran la cura del Zika, y busqu\xe2\x80\xa6"
,,,,
davidrueda30,2016-06-02 0:09,"Bogot\xc3\xa1, Colombia",,RT @ABC: What we know about the baby born with microcephaly in the U.S. to Zika-infected mother: https://t.co/tGNl5IhnI0 https://t.co/lHE9T\xe2\x80\xa6
,,,,
eutiih,2016-06-02 0:09,"Carapicu\xc3\xadba, S\xc3\xa3o Paulo",,RT @nevesnobru: E esses cara que tem id\xc3\xa9ia de funda\xc3\xa7\xc3\xa3o e se acha os ladr\xc3\xa3o zika da quebrada kkkkkkk s\xc3\xb3 obs
,,,,
zechme1ster,2016-06-02 0:09,,,"@danimonstro kkkkkkkkkkkkkkkk sa mina \xc3\xa9 zika tio, ela batalho com o jhony foi mo chave"
,,,,
avis_ink,2016-06-02 0:09,"Caracas, Venezuela",,Mas viral que el zika jajaja
,,,,
nicon_nisin,2016-06-02 0:09,Coro -  Edo Falcon.,,"New post: ""OMS: Contagio sexual de zika, m\xc3\xa1s com\xc3\xban de lo que se cre\xc3\xada - La Radio del domingo"" https://t.co/RfPIBkE2iq"
,,,,
Quinners10,2016-06-02 0:09,,,"RT @NewYorker: With no vaccine or antiviral treatment, the only way to prevent a Zika virus outbreak is to fight the mosquito: https://t.co\xe2\x80\xa6"
,,,,
JavierABarreto,2016-06-02 0:09,,,"RT @800Noticias: Francisco ""Kid"" Rodr\xc3\xadguez releva que tuvo zika durante sus vacaciones en Venezuela https://t.co/KKEhxVybKw https://t.co/eK\xe2\x80\xa6"
,,,,
julialorhaine,2016-06-02 0:09,21,,RT @seilaluciano: @julialorhaine s\xc3\xb3 n arrasei ele Pq to com zika
,,,,
jornalistavitor,2016-06-02 0:09,Brasil,,Nasce nos EUA 1\xc2\xba beb\xc3\xaa com microcefalia associada ao zika
,,,,
lucyyluzz,2016-06-02 0:09,"Los Angeles, CA",,RT @ajplus: First case of a baby born with microcephaly from Zika in continental U.S.\n\nA look at the virus: https://t.co/8Cez0ELtD3
,,,,
seilaluciano,2016-06-02 0:09,"Rio de Janeiro, Brasil",,@julialorhaine s\xc3\xb3 n arrasei ele Pq to com zika
,,,,
hniman,2016-06-02 0:09,"Pittsburgh, PA USA",,Quebec #Zika Tally Page May 24 update to 20 #microcephaly https://t.co/eVkUGdtzCm
,,,,
DailySofrito,2016-06-02 0:09,Wherever We Are...,,Latino Health: Health Crisis Surges in Puerto Rico - Zika virus. A $73 billion debt crisis. Puerto Rico has bee... https://t.co/xVhiAYMu10
,,,,
EdytheGVictor,2016-06-02 0:09,,,https://t.co/lcot2wS2MD - Girl With Zika Birth Defect Born at New Jersey Hospital: https://t.co/3oYOnlpDE6
,,,,
cmilandrea01,2016-06-02 0:08,"Bogot\xc3\xa1, Colombia",,"RT @ElMakiaDice: PRIMER PERIODO:\n\xe2\x80\x94Resu\xc3\xa9lvanme esta sopita de letras.\n\xe2\x80\x94Bueno profe.\n\nRESTO DEL A\xc3\x91O:\n\xe2\x80\x94Me encuentran la cura del Zika, y busqu\xe2\x80\xa6"
,,,,
ivanbr,2016-06-02 0:08,brasil,,RT @Estadao: Nasce nos EUA 1\xc2\xba beb\xc3\xaa com microcefalia associada ao zika https://t.co/KuL5oJ6czb
,,,,
zikavirusmap,2016-06-02 0:08,Worldwide,,@Talkmaster parents have been found guilty in court  of forcing their child to eat dog shit\nhttps://t.co/RlsfJNdBjz
,,,,
